EntryID,EventID,EntryDate,Year,JurisdictionAbbrev,CommodityPoolID,CommodityShortName,BucketType,Quantity,MovementType,ParcelNumber,SourceSystem,SourceID,Notes
4406,2889,,,DG,,Hard Cover.,Existing,-1141.0,Banking,1318-10-417-044,corral_banking,corral_banking:637,
4407,2889,,,DG,,Hard Cover.,Banked,1141.0,Banking,1318-10-417-044,corral_banking,corral_banking:637,
4408,2890,,,DG,,Hard Cover.,Existing,-65.0,Banking,1318-10-417-044,corral_banking,corral_banking:638,
4409,2890,,,DG,,Hard Cover.,Banked,65.0,Banking,1318-10-417-044,corral_banking,corral_banking:638,
4410,2892,,,WA,,Soft Cover.,Existing,-334.0,Banking,124-064-22,corral_banking,corral_banking:640,
4411,2892,,,WA,,Soft Cover.,Banked,334.0,Banking,124-064-22,corral_banking,corral_banking:640,
4412,2893,,,DG,,Hard Cover.,Existing,-8.0,Banking,1418-34-113-014,corral_banking,corral_banking:641,
4413,2893,,,DG,,Hard Cover.,Banked,8.0,Banking,1418-34-113-014,corral_banking,corral_banking:641,
4414,2894,,,DG,,Hard Cover.,Existing,-26.0,Banking,1418-34-113-016,corral_banking,corral_banking:753,
4415,2894,,,DG,,Hard Cover.,Banked,26.0,Banking,1418-34-113-016,corral_banking,corral_banking:753,
4416,2895,,,DG,,Hard Cover.,Existing,-5.0,Banking,1418-34-113-017,corral_banking,corral_banking:643,
4417,2895,,,DG,,Hard Cover.,Banked,5.0,Banking,1418-34-113-017,corral_banking,corral_banking:643,
4418,2896,,,WA,,Hard Cover.,Existing,-11220.0,Banking,127-030-39,corral_banking,corral_banking:644,
4419,2896,,,WA,,Hard Cover.,Banked,11220.0,Banking,127-030-39,corral_banking,corral_banking:644,
4420,2897,,,WA,,CFA,Existing,-35095.0,Banking,127-030-39,corral_banking,corral_banking:645,
4421,2897,,,WA,,CFA,Banked,35095.0,Banking,127-030-39,corral_banking,corral_banking:645,
4422,2898,,,WA,,SFRUU,Existing,-4.0,Banking,127-030-39,corral_banking,corral_banking:646,
4423,2898,,,WA,,SFRUU,Banked,4.0,Banking,127-030-39,corral_banking,corral_banking:646,
4424,2899,,,WA,,TAU,Existing,-14.0,Banking,127-030-39,corral_banking,corral_banking:647,
4425,2899,,,WA,,TAU,Banked,14.0,Banking,127-030-39,corral_banking,corral_banking:647,
4426,2901,,,DG,,Hard Cover.,Existing,-5.0,Banking,1318-09-810-001,corral_banking,corral_banking:650,
4427,2901,,,DG,,Hard Cover.,Banked,5.0,Banking,1318-09-810-001,corral_banking,corral_banking:650,
4428,2902,,,DG,,Hard Cover.,Existing,-8.0,Banking,1318-09-810-001,corral_banking,corral_banking:651,
4429,2902,,,DG,,Hard Cover.,Banked,8.0,Banking,1318-09-810-001,corral_banking,corral_banking:651,
4430,2903,,,PL,,Hard Cover.,Existing,-45.0,Banking,085-280-043,corral_banking,corral_banking:652,
4431,2903,,,PL,,Hard Cover.,Banked,45.0,Banking,085-280-043,corral_banking,corral_banking:652,
4432,2904,,,WA,,Hard Cover.,Existing,-12.0,Banking,122-251-12,corral_banking,corral_banking:653,
4433,2904,,,WA,,Hard Cover.,Banked,12.0,Banking,122-251-12,corral_banking,corral_banking:653,
4434,2905,,,WA,,Hard Cover.,Existing,-338.0,Banking,122-251-12,corral_banking,corral_banking:654,
4435,2905,,,WA,,Hard Cover.,Banked,338.0,Banking,122-251-12,corral_banking,corral_banking:654,
4436,2906,,,PL,,Hard Cover.,Existing,-219.0,Banking,090-282-030,corral_banking,corral_banking:655,
4437,2906,,,PL,,Hard Cover.,Banked,219.0,Banking,090-282-030,corral_banking,corral_banking:655,
4438,2907,,,WA,,Hard Cover.,Existing,-110.0,Banking,131-250-06,corral_banking,corral_banking:656,
4439,2907,,,WA,,Hard Cover.,Banked,110.0,Banking,131-250-06,corral_banking,corral_banking:656,
4440,2908,,,SLT,,Hard Cover.,Existing,-562.0,Banking,025-041-023,corral_banking,corral_banking:657,
4441,2908,,,SLT,,Hard Cover.,Banked,562.0,Banking,025-041-023,corral_banking,corral_banking:657,
4442,2912,,,WA,,Hard Cover.,Existing,-187.0,Banking,131-211-10,corral_banking,corral_banking:663,
4443,2912,,,WA,,Hard Cover.,Banked,187.0,Banking,131-211-10,corral_banking,corral_banking:663,
4444,2913,,,EL,,Hard Cover.,Existing,-24.0,Banking,016-051-052,corral_banking,corral_banking:664,
4445,2913,,,EL,,Hard Cover.,Banked,24.0,Banking,016-051-052,corral_banking,corral_banking:664,
4446,2914,,,EL,,Hard Cover.,Existing,-25.0,Banking,016-051-052,corral_banking,corral_banking:665,
4447,2914,,,EL,,Hard Cover.,Banked,25.0,Banking,016-051-052,corral_banking,corral_banking:665,
4448,2915,,,EL,,Hard Cover.,Existing,-132.0,Banking,016-051-052,corral_banking,corral_banking:666,
4449,2915,,,EL,,Hard Cover.,Banked,132.0,Banking,016-051-052,corral_banking,corral_banking:666,
4450,2916,,,DG,,Hard Cover.,Existing,-27.0,Banking,1318-15-611-069,corral_banking,corral_banking:667,
4451,2916,,,DG,,Hard Cover.,Banked,27.0,Banking,1318-15-611-069,corral_banking,corral_banking:667,
4452,2917,,,DG,,Hard Cover.,Existing,-239.0,Banking,1318-15-410-021,corral_banking,corral_banking:668,
4453,2917,,,DG,,Hard Cover.,Banked,239.0,Banking,1318-15-410-021,corral_banking,corral_banking:668,
4454,2918,,,DG,,SFRUU,Existing,-1.0,Banking,1318-15-410-021,corral_banking,corral_banking:669,
4455,2918,,,DG,,SFRUU,Banked,1.0,Banking,1318-15-410-021,corral_banking,corral_banking:669,
4456,2919,,,WA,,Hard Cover.,Existing,-2.0,Banking,125-201-09,corral_banking,corral_banking:670,
4457,2919,,,WA,,Hard Cover.,Banked,2.0,Banking,125-201-09,corral_banking,corral_banking:670,
4458,2920,,,DG,,Hard Cover.,Existing,-790.0,Banking,1318-03-110-020,corral_banking,corral_banking:671,
4459,2920,,,DG,,Hard Cover.,Banked,790.0,Banking,1318-03-110-020,corral_banking,corral_banking:671,
4460,2921,,,SLT,,Hard Cover.,Existing,-13.0,Banking,022-081-003,corral_banking,corral_banking:672,
4461,2921,,,SLT,,Hard Cover.,Banked,13.0,Banking,022-081-003,corral_banking,corral_banking:672,
4462,2922,,,PL,,Hard Cover.,Existing,-75.0,Banking,083-172-009,corral_banking,corral_banking:673,
4463,2922,,,PL,,Hard Cover.,Banked,75.0,Banking,083-172-009,corral_banking,corral_banking:673,
4464,2925,,,PL,,Hard Cover.,Existing,-27.0,Banking,098-170-003,corral_banking,corral_banking:676,
4465,2925,,,PL,,Hard Cover.,Banked,27.0,Banking,098-170-003,corral_banking,corral_banking:676,
4466,2926,,,PL,,Hard Cover.,Existing,-174.0,Banking,098-170-003,corral_banking,corral_banking:677,
4467,2926,,,PL,,Hard Cover.,Banked,174.0,Banking,098-170-003,corral_banking,corral_banking:677,
4468,2928,,,WA,,Hard Cover.,Existing,-144.0,Banking,126-242-02,corral_banking,corral_banking:679,
4469,2928,,,WA,,Hard Cover.,Banked,144.0,Banking,126-242-02,corral_banking,corral_banking:679,
4470,2929,,,DG,,Hard Cover.,Existing,-6.0,Banking,1418-10-710-003,corral_banking,corral_banking:680,
4471,2929,,,DG,,Hard Cover.,Banked,6.0,Banking,1418-10-710-003,corral_banking,corral_banking:680,
4472,2930,,,DG,,Soft Cover.,Existing,-452.0,Banking,1418-27-210-036,corral_banking,corral_banking:681,
4473,2930,,,DG,,Soft Cover.,Banked,452.0,Banking,1418-27-210-036,corral_banking,corral_banking:681,
4474,2931,,,DG,,Hard Cover.,Existing,-24.0,Banking,1318-09-810-055,corral_banking,corral_banking:682,
4475,2931,,,DG,,Hard Cover.,Banked,24.0,Banking,1318-09-810-055,corral_banking,corral_banking:682,
4476,2932,,,WA,,Hard Cover.,Existing,-169.0,Banking,123-131-11,corral_banking,corral_banking:683,
4477,2932,,,WA,,Hard Cover.,Banked,169.0,Banking,123-131-11,corral_banking,corral_banking:683,
4478,2933,,,WA,,Hard Cover.,Existing,-23.0,Banking,123-131-11,corral_banking,corral_banking:685,
4479,2933,,,WA,,Hard Cover.,Banked,23.0,Banking,123-131-11,corral_banking,corral_banking:685,
4480,2934,,,WA,,Hard Cover.,Existing,-4.0,Banking,125-143-02,corral_banking,corral_banking:686,
4481,2934,,,WA,,Hard Cover.,Banked,4.0,Banking,125-143-02,corral_banking,corral_banking:686,
4482,2935,,,PL,,Hard Cover.,Existing,-619.0,Banking,115-010-019,corral_banking,corral_banking:687,
4483,2935,,,PL,,Hard Cover.,Banked,619.0,Banking,115-010-019,corral_banking,corral_banking:687,
4484,2936,,,DG,,Hard Cover.,Existing,-322.0,Banking,1418-34-401-001,corral_banking,corral_banking:688,
4485,2936,,,DG,,Hard Cover.,Banked,322.0,Banking,1418-34-401-001,corral_banking,corral_banking:688,
4486,2937,,,DG,,Hard Cover.,Existing,-56.0,Banking,1418-34-401-001,corral_banking,corral_banking:689,
4487,2937,,,DG,,Hard Cover.,Banked,56.0,Banking,1418-34-401-001,corral_banking,corral_banking:689,
4488,2938,,,DG,,Soft Cover.,Existing,-1645.0,Banking,1418-34-401-001,corral_banking,corral_banking:690,
4489,2938,,,DG,,Soft Cover.,Banked,1645.0,Banking,1418-34-401-001,corral_banking,corral_banking:690,
4490,2940,,,WA,,Hard Cover.,Existing,-259.0,Banking,130-162-07,corral_banking,corral_banking:692,
4491,2940,,,WA,,Hard Cover.,Banked,259.0,Banking,130-162-07,corral_banking,corral_banking:692,
4492,2941,,,EL,,Hard Cover.,Existing,-1198.0,Banking,034-270-049,corral_banking,corral_banking:693,
4493,2941,,,EL,,Hard Cover.,Banked,1198.0,Banking,034-270-049,corral_banking,corral_banking:693,
4494,2942,,,PL,,Hard Cover.,Existing,-42.0,Banking,090-074-008,corral_banking,corral_banking:695,
4495,2942,,,PL,,Hard Cover.,Banked,42.0,Banking,090-074-008,corral_banking,corral_banking:695,
4496,2943,,,EL,,Hard Cover.,Existing,-1158.0,Banking,016-063-001,corral_banking,corral_banking:696,
4497,2943,,,EL,,Hard Cover.,Banked,1158.0,Banking,016-063-001,corral_banking,corral_banking:696,
4498,2944,,,EL,,Hard Cover.,Existing,-196.0,Banking,016-131-007,corral_banking,corral_banking:697,
4499,2944,,,EL,,Hard Cover.,Banked,196.0,Banking,016-131-007,corral_banking,corral_banking:697,
4500,2945,,,SLT,,Hard Cover.,Existing,-99482.0,Banking,025-010-065,corral_banking,corral_banking:698,
4501,2945,,,SLT,,Hard Cover.,Banked,99482.0,Banking,025-010-065,corral_banking,corral_banking:698,
4502,2946,,,PL,,Soft Cover.,Existing,-10.0,Banking,097-140-036,corral_banking,corral_banking:699,
4503,2946,,,PL,,Soft Cover.,Banked,10.0,Banking,097-140-036,corral_banking,corral_banking:699,
4504,2947,,,DG,,Hard Cover.,Existing,-6.0,Banking,1418-34-401-014,corral_banking,corral_banking:700,
4505,2947,,,DG,,Hard Cover.,Banked,6.0,Banking,1418-34-401-014,corral_banking,corral_banking:700,
4506,2948,,,DG,,Hard Cover.,Existing,-1176.0,Banking,1319-19-411-030,corral_banking,corral_banking:701,
4507,2948,,,DG,,Hard Cover.,Banked,1176.0,Banking,1319-19-411-030,corral_banking,corral_banking:701,
4508,2949,,,DG,,PRUU,Existing,-1.0,Banking,1319-19-411-030,corral_banking,corral_banking:702,
4509,2949,,,DG,,PRUU,Banked,1.0,Banking,1319-19-411-030,corral_banking,corral_banking:702,
4510,2950,,,WA,,Hard Cover.,Existing,-43.0,Banking,122-181-61,corral_banking,corral_banking:703,
4511,2950,,,WA,,Hard Cover.,Banked,43.0,Banking,122-181-61,corral_banking,corral_banking:703,
4512,2951,,,WA,,Hard Cover.,Existing,-91.0,Banking,122-181-72,corral_banking,corral_banking:704,
4513,2951,,,WA,,Hard Cover.,Banked,91.0,Banking,122-181-72,corral_banking,corral_banking:704,
4514,2952,,,WA,,Hard Cover.,Existing,-33245.0,Banking,130-152-08,corral_banking,corral_banking:705,
4515,2952,,,WA,,Hard Cover.,Banked,33245.0,Banking,130-152-08,corral_banking,corral_banking:705,
4516,2953,,,WA,,CFA,Existing,-2.0,Banking,130-152-08,corral_banking,corral_banking:706,
4517,2953,,,WA,,CFA,Banked,2.0,Banking,130-152-08,corral_banking,corral_banking:706,
4518,2954,,,DG,,Hard Cover.,Existing,-5966.0,Banking,1318-27-001-020,corral_banking,corral_banking:707,
4519,2954,,,DG,,Hard Cover.,Banked,5966.0,Banking,1318-27-001-020,corral_banking,corral_banking:707,
4520,2955,,,SLT,,Hard Cover.,Existing,-53.0,Banking,025-580-007,corral_banking,corral_banking:708,
4521,2955,,,SLT,,Hard Cover.,Banked,53.0,Banking,025-580-007,corral_banking,corral_banking:708,
4522,2956,,,WA,,Hard Cover.,Existing,-6.0,Banking,126-580-10,corral_banking,corral_banking:709,
4523,2956,,,WA,,Hard Cover.,Banked,6.0,Banking,126-580-10,corral_banking,corral_banking:709,
4524,2957,,,PL,,Hard Cover.,Existing,-819.0,Banking,117-071-015,corral_banking,corral_banking:710,
4525,2957,,,PL,,Hard Cover.,Banked,819.0,Banking,117-071-015,corral_banking,corral_banking:710,
4526,2958,,,PL,,TAU,Existing,-1.0,Banking,117-071-015,corral_banking,corral_banking:711,
4527,2958,,,PL,,TAU,Banked,1.0,Banking,117-071-015,corral_banking,corral_banking:711,
4528,2959,,,PL,,CFA,Existing,-914.0,Banking,117-071-015,corral_banking,corral_banking:712,
4529,2959,,,PL,,CFA,Banked,914.0,Banking,117-071-015,corral_banking,corral_banking:712,
4530,2960,,,PL,,SFRUU,Existing,-2.0,Banking,117-071-015,corral_banking,corral_banking:713,
4531,2960,,,PL,,SFRUU,Banked,2.0,Banking,117-071-015,corral_banking,corral_banking:713,
4532,2961,,,SLT,,Hard Cover.,Existing,-562.0,Banking,025-041-023,corral_banking,corral_banking:714,
4533,2961,,,SLT,,Hard Cover.,Banked,562.0,Banking,025-041-023,corral_banking,corral_banking:714,
4534,2964,,,PL,,Hard Cover.,Existing,-187.0,Banking,097-182-001,corral_banking,corral_banking:717,
4535,2964,,,PL,,Hard Cover.,Banked,187.0,Banking,097-182-001,corral_banking,corral_banking:717,
4536,2965,,,PL,,Hard Cover.,Existing,-107.0,Banking,093-094-005,corral_banking,corral_banking:718,
4537,2965,,,PL,,Hard Cover.,Banked,107.0,Banking,093-094-005,corral_banking,corral_banking:718,
4538,2966,,,PL,,Hard Cover.,Existing,-30.0,Banking,093-094-005,corral_banking,corral_banking:719,
4539,2966,,,PL,,Hard Cover.,Banked,30.0,Banking,093-094-005,corral_banking,corral_banking:719,
4540,2970,,,PL,,Hard Cover.,Existing,-17.0,Banking,098-180-007,corral_banking,corral_banking:723,
4541,2970,,,PL,,Hard Cover.,Banked,17.0,Banking,098-180-007,corral_banking,corral_banking:723,
4542,2972,,,WA,,Hard Cover.,Existing,-312.0,Banking,130-212-13,corral_banking,corral_banking:725,
4543,2972,,,WA,,Hard Cover.,Banked,312.0,Banking,130-212-13,corral_banking,corral_banking:725,
4544,2976,,,DG,,Hard Cover.,Existing,-68.0,Banking,1318-26-515-001,corral_banking,corral_banking:729,
4545,2976,,,DG,,Hard Cover.,Banked,68.0,Banking,1318-26-515-001,corral_banking,corral_banking:729,
4546,2977,,,PL,,Hard Cover.,Existing,-162.0,Banking,085-250-008,corral_banking,corral_banking:730,
4547,2977,,,PL,,Hard Cover.,Banked,162.0,Banking,085-250-008,corral_banking,corral_banking:730,
4548,2978,,,PL,,Hard Cover.,Existing,-2183.0,Banking,085-250-008,corral_banking,corral_banking:731,
4549,2978,,,PL,,Hard Cover.,Banked,2183.0,Banking,085-250-008,corral_banking,corral_banking:731,
4550,2979,,,DG,,Hard Cover.,Existing,-280.0,Banking,1319-18-410-005,corral_banking,corral_banking:732,
4551,2979,,,DG,,Hard Cover.,Banked,280.0,Banking,1319-18-410-005,corral_banking,corral_banking:732,
4552,2980,,,WA,,Hard Cover.,Existing,-110.0,Banking,130-205-12,corral_banking,corral_banking:733,
4553,2980,,,WA,,Hard Cover.,Banked,110.0,Banking,130-205-12,corral_banking,corral_banking:733,
4554,2981,,,WA,,Hard Cover.,Existing,-183.0,Banking,125-154-02,corral_banking,corral_banking:734,
4555,2981,,,WA,,Hard Cover.,Banked,183.0,Banking,125-154-02,corral_banking,corral_banking:734,
4556,2982,,,SLT,,Soft Cover.,Existing,-166.0,Banking,027-111-004,corral_banking,corral_banking:735,
4557,2982,,,SLT,,Soft Cover.,Banked,166.0,Banking,027-111-004,corral_banking,corral_banking:735,
4558,2983,,,DG,,Hard Cover.,Existing,-107.0,Banking,1318-26-510-002,corral_banking,corral_banking:736,
4559,2983,,,DG,,Hard Cover.,Banked,107.0,Banking,1318-26-510-002,corral_banking,corral_banking:736,
4560,2984,,,WA,,Hard Cover.,Existing,-26229.0,Banking,126-080-28,corral_banking,corral_banking:737,
4561,2984,,,WA,,Hard Cover.,Banked,26229.0,Banking,126-080-28,corral_banking,corral_banking:737,
4562,2985,,,PL,,Hard Cover.,Existing,-577.0,Banking,090-192-061,corral_banking,corral_banking:738,
4563,2985,,,PL,,Hard Cover.,Banked,577.0,Banking,090-192-061,corral_banking,corral_banking:738,
4564,2986,,,PL,,Hard Cover.,Existing,-555.0,Banking,094-273-006,corral_banking,corral_banking:739,
4565,2986,,,PL,,Hard Cover.,Banked,555.0,Banking,094-273-006,corral_banking,corral_banking:739,
4566,2987,,,PL,,Hard Cover.,Existing,-3680.0,Banking,094-273-006,corral_banking,corral_banking:740,
4567,2987,,,PL,,Hard Cover.,Banked,3680.0,Banking,094-273-006,corral_banking,corral_banking:740,
4568,2988,,,DG,,Hard Cover.,Existing,-430.0,Banking,1418-15-801-006,corral_banking,corral_banking:741,
4569,2988,,,DG,,Hard Cover.,Banked,430.0,Banking,1418-15-801-006,corral_banking,corral_banking:741,
4570,2989,,,DG,,Hard Cover.,Existing,-1115.0,Banking,1418-15-801-006,corral_banking,corral_banking:742,
4571,2989,,,DG,,Hard Cover.,Banked,1115.0,Banking,1418-15-801-006,corral_banking,corral_banking:742,
4572,2992,,,DG,,Hard Cover.,Existing,-107.0,Banking,1318-10-415-035,corral_banking,corral_banking:745,
4573,2992,,,DG,,Hard Cover.,Banked,107.0,Banking,1318-10-415-035,corral_banking,corral_banking:745,
4574,2994,,,PL,,Hard Cover.,Existing,-227.0,Banking,092-130-007,corral_banking,corral_banking:747,
4575,2994,,,PL,,Hard Cover.,Banked,227.0,Banking,092-130-007,corral_banking,corral_banking:747,
4576,2995,,,DG,,Hard Cover.,Existing,-30.0,Banking,1318-24-404-019,corral_banking,corral_banking:748,
4577,2995,,,DG,,Hard Cover.,Banked,30.0,Banking,1318-24-404-019,corral_banking,corral_banking:748,
4578,2997,,,PL,,Hard Cover.,Existing,-4.0,Banking,117-060-018,corral_banking,corral_banking:750,
4579,2997,,,PL,,Hard Cover.,Banked,4.0,Banking,117-060-018,corral_banking,corral_banking:750,
4580,2998,,,WA,,Hard Cover.,Existing,-137.0,Banking,124-083-33,corral_banking,corral_banking:754,
4581,2998,,,WA,,Hard Cover.,Banked,137.0,Banking,124-083-33,corral_banking,corral_banking:754,
4582,2999,,,DG,,Soft Cover.,Existing,-150.0,Banking,1318-24-311-015,corral_banking,corral_banking:756,
4583,2999,,,DG,,Soft Cover.,Banked,150.0,Banking,1318-24-311-015,corral_banking,corral_banking:756,
4584,3000,,,PL,,Hard Cover.,Existing,-189.0,Banking,092-142-002,corral_banking,corral_banking:757,
4585,3000,,,PL,,Hard Cover.,Banked,189.0,Banking,092-142-002,corral_banking,corral_banking:757,
4586,3001,,,PL,,Hard Cover.,Existing,-61.0,Banking,094-140-014,corral_banking,corral_banking:758,
4587,3001,,,PL,,Hard Cover.,Banked,61.0,Banking,094-140-014,corral_banking,corral_banking:758,
4588,3002,,,DG,,Hard Cover.,Existing,-1512.0,Banking,1418-03-301-011,corral_banking,corral_banking:759,
4589,3002,,,DG,,Hard Cover.,Banked,1512.0,Banking,1418-03-301-011,corral_banking,corral_banking:759,
4590,3003,,,DG,,Hard Cover.,Existing,-358.0,Banking,1418-03-301-011,corral_banking,corral_banking:760,
4591,3003,,,DG,,Hard Cover.,Banked,358.0,Banking,1418-03-301-011,corral_banking,corral_banking:760,
4592,3005,,,DG,,Hard Cover.,Existing,-427.0,Banking,1318-09-810-075,corral_banking,corral_banking:762,
4593,3005,,,DG,,Hard Cover.,Banked,427.0,Banking,1318-09-810-075,corral_banking,corral_banking:762,
4594,3007,,,PL,,Hard Cover.,Existing,-91.0,Banking,095-110-022,corral_banking,corral_banking:764,
4595,3007,,,PL,,Hard Cover.,Banked,91.0,Banking,095-110-022,corral_banking,corral_banking:764,
4596,3008,,,WA,,Hard Cover.,Existing,-271.0,Banking,128-310-05,corral_banking,corral_banking:765,
4597,3008,,,WA,,Hard Cover.,Banked,271.0,Banking,128-310-05,corral_banking,corral_banking:765,
4598,3009,,,DG,,SFRUU,Existing,-1.0,Banking,1418-15-701-001,corral_banking,corral_banking:766,
4599,3009,,,DG,,SFRUU,Banked,1.0,Banking,1418-15-701-001,corral_banking,corral_banking:766,
4600,3010,,,PL,,Hard Cover.,Existing,-13.0,Banking,091-153-004,corral_banking,corral_banking:767,
4601,3010,,,PL,,Hard Cover.,Banked,13.0,Banking,091-153-004,corral_banking,corral_banking:767,
4602,3011,,,EL,,PRUU,Existing,-1.0,Banking,016-300-062,corral_banking,corral_banking:768,
4603,3011,,,EL,,PRUU,Banked,1.0,Banking,016-300-062,corral_banking,corral_banking:768,
4604,3015,,,WA,,Hard Cover.,Existing,-149.0,Banking,124-043-47,corral_banking,corral_banking:772,
4605,3015,,,WA,,Hard Cover.,Banked,149.0,Banking,124-043-47,corral_banking,corral_banking:772,
4606,3016,,,WA,,Hard Cover.,Existing,-101.0,Banking,124-043-47,corral_banking,corral_banking:773,
4607,3016,,,WA,,Hard Cover.,Banked,101.0,Banking,124-043-47,corral_banking,corral_banking:773,
4608,3017,,,WA,,Hard Cover.,Existing,-14.0,Banking,125-254-06,corral_banking,corral_banking:774,
4609,3017,,,WA,,Hard Cover.,Banked,14.0,Banking,125-254-06,corral_banking,corral_banking:774,
4610,3018,,,WA,,Hard Cover.,Existing,-66.0,Banking,122-116-24,corral_banking,corral_banking:775,
4611,3018,,,WA,,Hard Cover.,Banked,66.0,Banking,122-116-24,corral_banking,corral_banking:775,
4612,3019,,,PL,,Hard Cover.,Existing,-3.0,Banking,116-220-049,corral_banking,corral_banking:776,
4613,3019,,,PL,,Hard Cover.,Banked,3.0,Banking,116-220-049,corral_banking,corral_banking:776,
