Lost_APN,Issue_Category,Years_Lost,Total_Units_CSV,Match_Source,Candidate_New_APN,Match_Type,Already_In_Tahoe,Action
090-222-007,PARCEL_SPLIT,"[2021, 2022, 2023, 2024, 2025]",35,ACCELA,090-222-051,accela_rename,YES,already_in_tahoe
090-222-007,PARCEL_SPLIT,"[2021, 2022, 2023, 2024, 2025]",35,KK,090-222-051,kk_rename,YES,already_in_tahoe
090-222-007,PARCEL_SPLIT,"[2021, 2022, 2023, 2024, 2025]",35,ACCELA,090-222-051,accela_rename,YES,already_in_tahoe
090-222-007,PARCEL_SPLIT,"[2021, 2022, 2023, 2024, 2025]",35,KK,090-222-051,kk_rename,YES,already_in_tahoe
090-134-046,PARCEL_SPLIT,"[2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",32,ACCELA,090-134-058,accela_rename,YES,already_in_tahoe
090-134-046,PARCEL_SPLIT,"[2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",32,KK,090-134-058,kk_rename,YES,already_in_tahoe
090-134-046,PARCEL_SPLIT,"[2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",32,KK,090-134-058,kk_rename,YES,already_in_tahoe
090-134-046,PARCEL_SPLIT,"[2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",32,ACCELA,090-134-058,accela_rename,YES,already_in_tahoe
090-134-046,PARCEL_SPLIT,"[2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",32,KK,090-134-058,kk_rename,YES,already_in_tahoe
090-134-046,PARCEL_SPLIT,"[2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",32,KK,090-134-058,kk_rename,YES,already_in_tahoe
095-130-007,PARCEL_SPLIT,"[2021, 2022, 2023, 2024, 2025]",25,ACCELA,095-130-014,accela_rename,YES,already_in_tahoe
095-130-007,PARCEL_SPLIT,"[2021, 2022, 2023, 2024, 2025]",25,KK,095-130-014,kk_rename,YES,already_in_tahoe
095-130-007,PARCEL_SPLIT,"[2021, 2022, 2023, 2024, 2025]",25,KK,095-130-014,kk_rename,YES,already_in_tahoe
095-130-007,PARCEL_SPLIT,"[2021, 2022, 2023, 2024, 2025]",25,ACCELA,095-130-014,accela_rename,YES,already_in_tahoe
095-130-007,PARCEL_SPLIT,"[2021, 2022, 2023, 2024, 2025]",25,KK,095-130-014,kk_rename,YES,already_in_tahoe
095-130-007,PARCEL_SPLIT,"[2021, 2022, 2023, 2024, 2025]",25,KK,095-130-014,kk_rename,YES,already_in_tahoe
1418-10-501-001,PARCEL_SPLIT,"[2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",20,ACCELA,1418-10-501-013,accela_rename,YES,already_in_tahoe
1418-10-501-001,PARCEL_SPLIT,"[2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",20,KK,1418-10-501-013,kk_rename,YES,already_in_tahoe
1418-10-501-001,PARCEL_SPLIT,"[2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",20,KK,1418-10-501-013,kk_rename,YES,already_in_tahoe
097-092-003,PARCEL_SPLIT,"[2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",18,KK,097-092-012,kk_rename,YES,already_in_tahoe
097-092-003,PARCEL_SPLIT,"[2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",18,KK,097-092-012,kk_rename,YES,already_in_tahoe
112-060-017,PARCEL_SPLIT,"[2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",18,ACCELA,112-060-034,accela_rename,YES,already_in_tahoe
112-060-017,PARCEL_SPLIT,"[2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",18,KK,112-060-034,kk_rename,YES,already_in_tahoe
112-060-017,PARCEL_SPLIT,"[2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",18,KK,112-060-034,kk_rename,YES,already_in_tahoe
112-060-017,PARCEL_SPLIT,"[2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",18,ACCELA,112-060-034,accela_rename,YES,already_in_tahoe
112-060-017,PARCEL_SPLIT,"[2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",18,KK,112-060-034,kk_rename,YES,already_in_tahoe
112-060-017,PARCEL_SPLIT,"[2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",18,KK,112-060-034,kk_rename,YES,already_in_tahoe
1418-34-401-009,PARCEL_SPLIT,"[2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",18,ACCELA,1418-34-401-028,accela_rename,YES,already_in_tahoe
1418-34-401-009,PARCEL_SPLIT,"[2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",18,KK,1418-34-401-028,kk_rename,YES,already_in_tahoe
083-202-006,PARCEL_SPLIT,"[2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",16,ACCELA,083-202-017,accela_rename,YES,already_in_tahoe
083-202-006,PARCEL_SPLIT,"[2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",16,KK,083-202-017,kk_rename,YES,already_in_tahoe
083-202-006,PARCEL_SPLIT,"[2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",16,KK,083-202-017,kk_rename,YES,already_in_tahoe
083-202-006,PARCEL_SPLIT,"[2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",16,ACCELA,083-202-017,accela_rename,YES,already_in_tahoe
083-202-006,PARCEL_SPLIT,"[2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",16,KK,083-202-017,kk_rename,YES,already_in_tahoe
083-202-006,PARCEL_SPLIT,"[2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",16,KK,083-202-017,kk_rename,YES,already_in_tahoe
1418-34-201-001,PARCEL_SPLIT,"[2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",16,KK,1418-34-201-010,kk_rename,YES,already_in_tahoe
090-222-051,PARCEL_SPLIT,"[2013, 2014]",14,KK,090-222-007,kk_rename,YES,already_in_tahoe
090-222-051,PARCEL_SPLIT,"[2013, 2014]",14,KK,090-222-007,kk_rename,YES,already_in_tahoe
090-222-051,PARCEL_SPLIT,"[2013, 2014]",14,KK,090-222-007,kk_rename,YES,already_in_tahoe
090-222-051,PARCEL_SPLIT,"[2013, 2014]",14,KK,090-222-007,kk_rename,YES,already_in_tahoe
090-191-023,PARCEL_SPLIT,"[2024, 2025]",12,ACCELA,090-191-053,accela_rename,YES,already_in_tahoe
090-191-023,PARCEL_SPLIT,"[2024, 2025]",12,KK,090-191-053,kk_rename,YES,already_in_tahoe
090-191-023,PARCEL_SPLIT,"[2024, 2025]",12,ACCELA,090-191-053,accela_rename,YES,already_in_tahoe
090-191-023,PARCEL_SPLIT,"[2024, 2025]",12,KK,090-191-053,kk_rename,YES,already_in_tahoe
083-075-007,PARCEL_SPLIT,"[2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",11,ACCELA,083-075-036,accela_rename,YES,already_in_tahoe
083-075-007,PARCEL_SPLIT,"[2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",11,KK,083-075-036,kk_rename,YES,already_in_tahoe
083-075-007,PARCEL_SPLIT,"[2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",11,ACCELA,083-075-036,accela_rename,YES,already_in_tahoe
083-075-007,PARCEL_SPLIT,"[2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",11,KK,083-075-036,kk_rename,YES,already_in_tahoe
097-122-013,PARCEL_SPLIT,"[2020, 2021, 2022, 2023, 2024, 2025]",11,ACCELA,097-122-030,accela_rename,YES,already_in_tahoe
097-122-013,PARCEL_SPLIT,"[2020, 2021, 2022, 2023, 2024, 2025]",11,KK,097-122-030,kk_rename,YES,already_in_tahoe
097-122-013,PARCEL_SPLIT,"[2020, 2021, 2022, 2023, 2024, 2025]",11,ACCELA,097-122-030,accela_rename,YES,already_in_tahoe
097-122-013,PARCEL_SPLIT,"[2020, 2021, 2022, 2023, 2024, 2025]",11,KK,097-122-030,kk_rename,YES,already_in_tahoe
084-110-014,PARCEL_SPLIT,"[2021, 2022, 2023, 2024, 2025]",10,ACCELA,084-110-021,accela_rename,YES,already_in_tahoe
084-110-014,PARCEL_SPLIT,"[2021, 2022, 2023, 2024, 2025]",10,KK,084-110-020,kk_rename,YES,already_in_tahoe
084-110-014,PARCEL_SPLIT,"[2021, 2022, 2023, 2024, 2025]",10,KK,084-110-021,kk_rename,YES,already_in_tahoe
084-110-014,PARCEL_SPLIT,"[2021, 2022, 2023, 2024, 2025]",10,ACCELA,084-110-021,accela_rename,YES,already_in_tahoe
084-110-014,PARCEL_SPLIT,"[2021, 2022, 2023, 2024, 2025]",10,KK,084-110-020,kk_rename,YES,already_in_tahoe
084-110-014,PARCEL_SPLIT,"[2021, 2022, 2023, 2024, 2025]",10,KK,084-110-021,kk_rename,YES,already_in_tahoe
122-530-27,PARCEL_SPLIT,"[2021, 2022, 2023, 2024, 2025]",10,KK,122-530-37,kk_rename,YES,already_in_tahoe
122-530-27,PARCEL_SPLIT,"[2021, 2022, 2023, 2024, 2025]",10,KK,122-530-37,kk_rename,YES,already_in_tahoe
1318-10-310-015,PARCEL_SPLIT,"[2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",10,ACCELA,1318-10-310-076,accela_rename,YES,already_in_tahoe
1318-10-310-015,PARCEL_SPLIT,"[2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",10,KK,1318-10-310-076,kk_rename,YES,already_in_tahoe
1318-10-310-036,PARCEL_SPLIT,"[2021, 2022, 2023, 2024, 2025]",10,KK,005-082-19,kk_rename,YES,already_in_tahoe
1318-10-310-036,PARCEL_SPLIT,"[2021, 2022, 2023, 2024, 2025]",10,KK,005-082-19,kk_rename,YES,already_in_tahoe
1318-23-710-003,PARCEL_SPLIT,"[2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",10,ACCELA,1318-23-710-094,accela_rename,YES,already_in_tahoe
1318-23-710-003,PARCEL_SPLIT,"[2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",10,KK,1318-23-710-094,kk_rename,YES,already_in_tahoe
1318-26-101-029,PARCEL_SPLIT,"[2021, 2022, 2023, 2024, 2025]",10,ACCELA,1318-26-101-090,accela_rename,YES,already_in_tahoe
1318-26-101-029,PARCEL_SPLIT,"[2021, 2022, 2023, 2024, 2025]",10,KK,1318-26-101-090,kk_rename,YES,already_in_tahoe
1418-27-210-015,PARCEL_SPLIT,"[2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",10,ACCELA,1418-27-210-034,accela_rename,YES,already_in_tahoe
1418-27-210-015,PARCEL_SPLIT,"[2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",10,KK,1418-27-210-034,kk_rename,YES,already_in_tahoe
1418-27-210-015,PARCEL_SPLIT,"[2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",10,KK,1418-27-210-034,kk_rename,YES,already_in_tahoe
1418-34-110-024,PARCEL_SPLIT,"[2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",10,ACCELA,1418-34-110-064,accela_rename,YES,already_in_tahoe
1418-34-110-024,PARCEL_SPLIT,"[2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",10,KK,1418-34-110-065,kk_rename,YES,already_in_tahoe
1418-34-110-024,PARCEL_SPLIT,"[2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",10,KK,1418-34-110-064,kk_rename,YES,already_in_tahoe
1418-34-211-026,PARCEL_SPLIT,"[2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",10,ACCELA,1418-34-211-047,accela_rename,YES,already_in_tahoe
1418-34-211-026,PARCEL_SPLIT,"[2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",10,KK,1418-34-211-047,kk_rename,YES,already_in_tahoe
1418-34-211-046,PARCEL_SPLIT,"[2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",10,KK,1418-34-211-028,kk_rename,YES,already_in_tahoe
084-110-011,PARCEL_SPLIT,"[2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",9,ACCELA,084-110-026,accela_rename,YES,already_in_tahoe
084-110-011,PARCEL_SPLIT,"[2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",9,KK,084-110-026,kk_rename,YES,already_in_tahoe
084-110-011,PARCEL_SPLIT,"[2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",9,KK,084-110-026,kk_rename,YES,already_in_tahoe
084-110-011,PARCEL_SPLIT,"[2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",9,ACCELA,084-110-026,accela_rename,YES,already_in_tahoe
084-110-011,PARCEL_SPLIT,"[2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",9,KK,084-110-026,kk_rename,YES,already_in_tahoe
084-110-011,PARCEL_SPLIT,"[2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",9,KK,084-110-026,kk_rename,YES,already_in_tahoe
117-120-031,PARCEL_SPLIT,"[2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",9,ACCELA,117-120-041,accela_rename,YES,already_in_tahoe
117-120-031,PARCEL_SPLIT,"[2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",9,KK,117-120-041,kk_rename,YES,already_in_tahoe
117-120-031,PARCEL_SPLIT,"[2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",9,KK,117-120-041,kk_rename,YES,already_in_tahoe
117-120-031,PARCEL_SPLIT,"[2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",9,ACCELA,117-120-041,accela_rename,YES,already_in_tahoe
117-120-031,PARCEL_SPLIT,"[2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",9,KK,117-120-041,kk_rename,YES,already_in_tahoe
117-120-031,PARCEL_SPLIT,"[2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",9,KK,117-120-041,kk_rename,YES,already_in_tahoe
130-312-04,PARCEL_SPLIT,"[2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",9,KK,130-312-30,kk_rename,YES,already_in_tahoe
130-312-04,PARCEL_SPLIT,"[2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",9,KK,130-312-30,kk_rename,YES,already_in_tahoe
1418-27-210-029,PARCEL_SPLIT,"[2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",9,KK,1418-27-210-036,kk_rename,YES,already_in_tahoe
1418-34-110-003,PARCEL_SPLIT,"[2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",9,ACCELA,1418-34-110-068,accela_rename,YES,already_in_tahoe
1418-34-110-003,PARCEL_SPLIT,"[2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",9,KK,1418-34-110-068,kk_rename,YES,already_in_tahoe
1418-34-401-010,PARCEL_SPLIT,"[2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",9,KK,1418-34-401-029,kk_rename,YES,already_in_tahoe
1418-34-401-011,PARCEL_SPLIT,"[2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",9,KK,1418-34-401-028,kk_rename,YES,already_in_tahoe
098-210-030,PARCEL_SPLIT,"[2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",8,KK,098-360-001,kk_rename,YES,already_in_tahoe
098-210-030,PARCEL_SPLIT,"[2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",8,KK,098-360-001,kk_rename,YES,already_in_tahoe
1318-10-415-062,PARCEL_SPLIT,"[2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",8,ACCELA,1318-10-415-072,accela_rename,YES,already_in_tahoe
1318-10-415-062,PARCEL_SPLIT,"[2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",8,KK,1318-10-415-072,kk_rename,YES,already_in_tahoe
083-074-003,PARCEL_SPLIT,"[2019, 2020, 2021, 2022, 2023, 2024, 2025]",7,ACCELA,083-074-019,accela_rename,YES,already_in_tahoe
083-074-003,PARCEL_SPLIT,"[2019, 2020, 2021, 2022, 2023, 2024, 2025]",7,KK,083-074-019,kk_rename,YES,already_in_tahoe
083-074-003,PARCEL_SPLIT,"[2019, 2020, 2021, 2022, 2023, 2024, 2025]",7,KK,083-074-019,kk_rename,YES,already_in_tahoe
083-074-003,PARCEL_SPLIT,"[2019, 2020, 2021, 2022, 2023, 2024, 2025]",7,ACCELA,083-074-019,accela_rename,YES,already_in_tahoe
083-074-003,PARCEL_SPLIT,"[2019, 2020, 2021, 2022, 2023, 2024, 2025]",7,KK,083-074-019,kk_rename,YES,already_in_tahoe
083-074-003,PARCEL_SPLIT,"[2019, 2020, 2021, 2022, 2023, 2024, 2025]",7,KK,083-074-019,kk_rename,YES,already_in_tahoe
090-030-044,PARCEL_SPLIT,"[2019, 2020, 2021, 2022, 2023, 2024, 2025]",7,ACCELA,090-030-046,accela_rename,YES,already_in_tahoe
090-030-044,PARCEL_SPLIT,"[2019, 2020, 2021, 2022, 2023, 2024, 2025]",7,KK,090-030-046,kk_rename,YES,already_in_tahoe
090-030-044,PARCEL_SPLIT,"[2019, 2020, 2021, 2022, 2023, 2024, 2025]",7,KK,090-030-046,kk_rename,YES,already_in_tahoe
090-030-044,PARCEL_SPLIT,"[2019, 2020, 2021, 2022, 2023, 2024, 2025]",7,ACCELA,090-030-046,accela_rename,YES,already_in_tahoe
090-030-044,PARCEL_SPLIT,"[2019, 2020, 2021, 2022, 2023, 2024, 2025]",7,KK,090-030-046,kk_rename,YES,already_in_tahoe
090-030-044,PARCEL_SPLIT,"[2019, 2020, 2021, 2022, 2023, 2024, 2025]",7,KK,090-030-046,kk_rename,YES,already_in_tahoe
090-231-036,PARCEL_SPLIT,"[2019, 2020, 2021, 2022, 2023, 2024, 2025]",7,ACCELA,090-231-052,accela_rename,YES,already_in_tahoe
090-231-036,PARCEL_SPLIT,"[2019, 2020, 2021, 2022, 2023, 2024, 2025]",7,KK,090-231-052,kk_rename,YES,already_in_tahoe
090-231-036,PARCEL_SPLIT,"[2019, 2020, 2021, 2022, 2023, 2024, 2025]",7,KK,090-231-052,kk_rename,YES,already_in_tahoe
090-231-036,PARCEL_SPLIT,"[2019, 2020, 2021, 2022, 2023, 2024, 2025]",7,ACCELA,090-231-052,accela_rename,YES,already_in_tahoe
090-231-036,PARCEL_SPLIT,"[2019, 2020, 2021, 2022, 2023, 2024, 2025]",7,KK,090-231-052,kk_rename,YES,already_in_tahoe
090-231-036,PARCEL_SPLIT,"[2019, 2020, 2021, 2022, 2023, 2024, 2025]",7,KK,090-231-052,kk_rename,YES,already_in_tahoe
090-262-013,PARCEL_SPLIT,"[2019, 2020, 2021, 2022, 2023, 2024, 2025]",7,ACCELA,090-262-015,accela_rename,YES,already_in_tahoe
090-262-013,PARCEL_SPLIT,"[2019, 2020, 2021, 2022, 2023, 2024, 2025]",7,KK,090-262-015,kk_rename,YES,already_in_tahoe
090-262-013,PARCEL_SPLIT,"[2019, 2020, 2021, 2022, 2023, 2024, 2025]",7,KK,090-262-015,kk_rename,YES,already_in_tahoe
090-262-013,PARCEL_SPLIT,"[2019, 2020, 2021, 2022, 2023, 2024, 2025]",7,ACCELA,090-262-015,accela_rename,YES,already_in_tahoe
090-262-013,PARCEL_SPLIT,"[2019, 2020, 2021, 2022, 2023, 2024, 2025]",7,KK,090-262-015,kk_rename,YES,already_in_tahoe
090-262-013,PARCEL_SPLIT,"[2019, 2020, 2021, 2022, 2023, 2024, 2025]",7,KK,090-262-015,kk_rename,YES,already_in_tahoe
092-190-052,PARCEL_SPLIT,"[2019, 2020, 2021, 2022, 2023, 2024, 2025]",7,ACCELA,092-190-067,accela_rename,YES,already_in_tahoe
092-190-052,PARCEL_SPLIT,"[2019, 2020, 2021, 2022, 2023, 2024, 2025]",7,KK,092-190-067,kk_rename,YES,already_in_tahoe
092-190-052,PARCEL_SPLIT,"[2019, 2020, 2021, 2022, 2023, 2024, 2025]",7,KK,092-190-067,kk_rename,YES,already_in_tahoe
092-190-052,PARCEL_SPLIT,"[2019, 2020, 2021, 2022, 2023, 2024, 2025]",7,ACCELA,092-190-067,accela_rename,YES,already_in_tahoe
092-190-052,PARCEL_SPLIT,"[2019, 2020, 2021, 2022, 2023, 2024, 2025]",7,KK,092-190-067,kk_rename,YES,already_in_tahoe
092-190-052,PARCEL_SPLIT,"[2019, 2020, 2021, 2022, 2023, 2024, 2025]",7,KK,092-190-067,kk_rename,YES,already_in_tahoe
098-164-009,PARCEL_SPLIT,"[2019, 2020, 2021, 2022, 2023, 2024, 2025]",7,ACCELA,098-164-016,accela_rename,YES,already_in_tahoe
098-164-009,PARCEL_SPLIT,"[2019, 2020, 2021, 2022, 2023, 2024, 2025]",7,KK,098-164-016,kk_rename,YES,already_in_tahoe
098-164-009,PARCEL_SPLIT,"[2019, 2020, 2021, 2022, 2023, 2024, 2025]",7,KK,098-164-016,kk_rename,YES,already_in_tahoe
098-164-009,PARCEL_SPLIT,"[2019, 2020, 2021, 2022, 2023, 2024, 2025]",7,ACCELA,098-164-016,accela_rename,YES,already_in_tahoe
098-164-009,PARCEL_SPLIT,"[2019, 2020, 2021, 2022, 2023, 2024, 2025]",7,KK,098-164-016,kk_rename,YES,already_in_tahoe
098-164-009,PARCEL_SPLIT,"[2019, 2020, 2021, 2022, 2023, 2024, 2025]",7,KK,098-164-016,kk_rename,YES,already_in_tahoe
112-190-042,PARCEL_SPLIT,"[2019, 2020, 2021, 2022, 2023, 2024, 2025]",7,KK,112-190-068,kk_rename,YES,already_in_tahoe
112-190-042,PARCEL_SPLIT,"[2019, 2020, 2021, 2022, 2023, 2024, 2025]",7,KK,112-190-068,kk_rename,YES,already_in_tahoe
115-030-035,PARCEL_SPLIT,"[2019, 2020, 2021, 2022, 2023, 2024, 2025]",7,ACCELA,115-030-100,accela_rename,YES,already_in_tahoe
115-030-035,PARCEL_SPLIT,"[2019, 2020, 2021, 2022, 2023, 2024, 2025]",7,KK,115-030-100,kk_rename,YES,already_in_tahoe
115-030-035,PARCEL_SPLIT,"[2019, 2020, 2021, 2022, 2023, 2024, 2025]",7,KK,115-030-100,kk_rename,YES,already_in_tahoe
115-030-035,PARCEL_SPLIT,"[2019, 2020, 2021, 2022, 2023, 2024, 2025]",7,ACCELA,115-030-100,accela_rename,YES,already_in_tahoe
115-030-035,PARCEL_SPLIT,"[2019, 2020, 2021, 2022, 2023, 2024, 2025]",7,KK,115-030-100,kk_rename,YES,already_in_tahoe
115-030-035,PARCEL_SPLIT,"[2019, 2020, 2021, 2022, 2023, 2024, 2025]",7,KK,115-030-100,kk_rename,YES,already_in_tahoe
123-131-02,PARCEL_SPLIT,"[2019, 2020, 2021, 2022, 2023, 2024, 2025]",7,ACCELA,123-131-07,accela_rename,YES,already_in_tahoe
123-131-02,PARCEL_SPLIT,"[2019, 2020, 2021, 2022, 2023, 2024, 2025]",7,KK,123-131-07,kk_rename,YES,already_in_tahoe
123-131-02,PARCEL_SPLIT,"[2019, 2020, 2021, 2022, 2023, 2024, 2025]",7,ACCELA,123-131-07,accela_rename,YES,already_in_tahoe
123-131-02,PARCEL_SPLIT,"[2019, 2020, 2021, 2022, 2023, 2024, 2025]",7,KK,123-131-07,kk_rename,YES,already_in_tahoe
1318-03-110-005,PARCEL_SPLIT,"[2019, 2020, 2021, 2022, 2023, 2024, 2025]",7,ACCELA,1318-03-110-035,accela_rename,YES,already_in_tahoe
1318-03-110-005,PARCEL_SPLIT,"[2019, 2020, 2021, 2022, 2023, 2024, 2025]",7,KK,1318-03-110-035,kk_rename,YES,already_in_tahoe
1319-30-610-002,PARCEL_SPLIT,"[2014, 2015, 2016, 2017, 2018, 2019, 2020]",7,KK,1319-30-610-004,kk_rename,YES,already_in_tahoe
083-202-012,PARCEL_SPLIT,"[2020, 2021, 2022, 2023, 2024, 2025]",6,ACCELA,083-202-018,accela_rename,YES,already_in_tahoe
083-202-012,PARCEL_SPLIT,"[2020, 2021, 2022, 2023, 2024, 2025]",6,KK,083-202-018,kk_rename,YES,already_in_tahoe
083-202-012,PARCEL_SPLIT,"[2020, 2021, 2022, 2023, 2024, 2025]",6,KK,083-202-018,kk_rename,YES,already_in_tahoe
083-202-012,PARCEL_SPLIT,"[2020, 2021, 2022, 2023, 2024, 2025]",6,ACCELA,083-202-018,accela_rename,YES,already_in_tahoe
083-202-012,PARCEL_SPLIT,"[2020, 2021, 2022, 2023, 2024, 2025]",6,KK,083-202-018,kk_rename,YES,already_in_tahoe
083-202-012,PARCEL_SPLIT,"[2020, 2021, 2022, 2023, 2024, 2025]",6,KK,083-202-018,kk_rename,YES,already_in_tahoe
117-100-004,PARCEL_SPLIT,"[2021, 2022, 2023, 2024, 2025]",6,ACCELA,117-100-088,accela_rename,YES,already_in_tahoe
117-100-004,PARCEL_SPLIT,"[2021, 2022, 2023, 2024, 2025]",6,KK,117-100-088,kk_rename,YES,already_in_tahoe
117-100-004,PARCEL_SPLIT,"[2021, 2022, 2023, 2024, 2025]",6,KK,117-100-088,kk_rename,YES,already_in_tahoe
117-100-004,PARCEL_SPLIT,"[2021, 2022, 2023, 2024, 2025]",6,ACCELA,117-100-088,accela_rename,YES,already_in_tahoe
117-100-004,PARCEL_SPLIT,"[2021, 2022, 2023, 2024, 2025]",6,KK,117-100-088,kk_rename,YES,already_in_tahoe
117-100-004,PARCEL_SPLIT,"[2021, 2022, 2023, 2024, 2025]",6,KK,117-100-088,kk_rename,YES,already_in_tahoe
122-181-24,PARCEL_SPLIT,"[2020, 2021, 2022, 2023, 2024, 2025]",6,KK,122-181-77,kk_rename,YES,already_in_tahoe
122-181-24,PARCEL_SPLIT,"[2020, 2021, 2022, 2023, 2024, 2025]",6,KK,122-181-77,kk_rename,YES,already_in_tahoe
122-530-25,PARCEL_SPLIT,"[2020, 2021, 2022, 2023, 2024, 2025]",6,KK,122-530-38,kk_rename,YES,already_in_tahoe
122-530-25,PARCEL_SPLIT,"[2020, 2021, 2022, 2023, 2024, 2025]",6,KK,122-530-38,kk_rename,YES,already_in_tahoe
122-530-26,PARCEL_SPLIT,"[2020, 2021, 2022, 2023, 2024, 2025]",6,KK,122-530-38,kk_rename,YES,already_in_tahoe
122-530-26,PARCEL_SPLIT,"[2020, 2021, 2022, 2023, 2024, 2025]",6,KK,122-530-38,kk_rename,YES,already_in_tahoe
126-082-49,PARCEL_SPLIT,"[2020, 2021, 2022, 2023, 2024, 2025]",6,ACCELA,126-082-67,accela_rename,YES,already_in_tahoe
126-082-49,PARCEL_SPLIT,"[2020, 2021, 2022, 2023, 2024, 2025]",6,KK,126-082-67,kk_rename,YES,already_in_tahoe
126-082-49,PARCEL_SPLIT,"[2020, 2021, 2022, 2023, 2024, 2025]",6,KK,126-082-67,kk_rename,YES,already_in_tahoe
126-082-49,PARCEL_SPLIT,"[2020, 2021, 2022, 2023, 2024, 2025]",6,ACCELA,126-082-67,accela_rename,YES,already_in_tahoe
126-082-49,PARCEL_SPLIT,"[2020, 2021, 2022, 2023, 2024, 2025]",6,KK,126-082-67,kk_rename,YES,already_in_tahoe
