APN,YEAR,_merge,CommercialFloorArea_SqFt_x,Residential_Units_x,TouristAccommodation_Units_x,CommercialFloorArea_SqFt_y,Residential_Units_y,TouristAccommodation_Units_y
016-292-027,,right_only,,,,0,0,0
016-292-029,,right_only,,,,0,0,0
016-462-001,,right_only,,,,0,0,0
016-292-028,,right_only,,,,0,0,0
016-471-007,,right_only,,,,0,0,0
016-472-001,,right_only,,,,0,0,0
016-471-006,,right_only,,,,0,0,0
016-381-017,,right_only,,,,0,0,0
016-381-024,,right_only,,,,0,0,0
016-381-014,,right_only,,,,0,0,0
016-381-022,,right_only,,,,0,0,0
016-251-004,,right_only,,,,0,1,0
016-421-005,,right_only,,,,0,0,0
016-472-002,,right_only,,,,0,0,0
016-381-021,,right_only,,,,0,0,0
016-471-005,,right_only,,,,0,0,0
016-381-019,,right_only,,,,0,0,0
016-381-020,,right_only,,,,0,0,0
016-381-013,,right_only,,,,0,0,0
016-422-001,,right_only,,,,0,0,0
016-472-003,,right_only,,,,0,0,0
016-441-001,,right_only,,,,0,0,0
016-422-002,,right_only,,,,0,0,0
016-472-004,,right_only,,,,0,0,0
016-421-006,,right_only,,,,0,1,0
016-382-002,,right_only,,,,0,0,0
016-382-003,,right_only,,,,0,0,0
016-382-005,,right_only,,,,0,0,0
016-472-005,,right_only,,,,0,0,0
016-471-002,,right_only,,,,0,0,0
016-421-008,,right_only,,,,0,0,0
016-422-003,,right_only,,,,0,0,0
016-472-006,,right_only,,,,0,0,0
016-422-004,,right_only,,,,0,0,0
016-422-007,,right_only,,,,0,0,0
016-231-011,,right_only,,,,0,0,0
016-422-006,,right_only,,,,0,0,0
016-422-008,,right_only,,,,0,0,0
016-472-007,,right_only,,,,0,0,0
016-442-003,,right_only,,,,0,0,0
016-422-009,,right_only,,,,0,0,0
016-442-004,,right_only,,,,0,0,0
016-241-008,,right_only,,,,0,0,0
016-472-008,,right_only,,,,0,0,0
016-423-003,,right_only,,,,0,1,0
016-423-002,,right_only,,,,0,0,0
016-121-008,,right_only,,,,0,0,0
016-423-001,,right_only,,,,0,0,0
016-442-012,,right_only,,,,0,0,0
016-442-013,,right_only,,,,0,0,0
016-424-004,,right_only,,,,0,0,0
016-382-015,,right_only,,,,0,0,0
016-442-010,,right_only,,,,0,0,0
016-424-003,,right_only,,,,0,0,0
016-442-009,,right_only,,,,0,0,0
016-443-004,,right_only,,,,0,0,0
016-442-008,,right_only,,,,0,0,0
016-382-016,,right_only,,,,0,0,0
016-425-002,,right_only,,,,0,0,0
016-442-016,,right_only,,,,0,0,0
016-442-014,,right_only,,,,0,0,0
016-382-017,,right_only,,,,0,0,0
016-443-001,,right_only,,,,0,0,0
016-443-005,,right_only,,,,0,0,0
016-442-007,,right_only,,,,0,0,0
016-424-001,,right_only,,,,0,0,0
016-425-001,,right_only,,,,0,0,0
016-121-011,,right_only,,,,0,0,0
016-442-006,,right_only,,,,0,0,0
016-382-019,,right_only,,,,0,0,0
016-432-008,,right_only,,,,0,0,0
016-442-015,,right_only,,,,0,0,0
016-481-012,,right_only,,,,0,0,0
016-444-002,,right_only,,,,0,0,0
016-444-001,,right_only,,,,0,0,0
016-481-011,,right_only,,,,0,0,0
016-251-008,,right_only,,,,0,0,0
016-481-013,,right_only,,,,0,0,0
016-483-003,,right_only,,,,0,0,0
016-435-001,,right_only,,,,0,0,0
016-481-014,,right_only,,,,0,0,0
016-483-001,,right_only,,,,0,0,0
016-481-010,,right_only,,,,0,0,0
016-481-016,,right_only,,,,0,0,0
016-451-009,,right_only,,,,0,0,0
016-481-009,,right_only,,,,0,0,0
016-313-010,,right_only,,,,0,0,0
016-432-011,,right_only,,,,0,0,0
016-432-005,,right_only,,,,0,0,0
016-483-005,,right_only,,,,0,0,0
016-482-011,,right_only,,,,0,0,0
016-482-012,,right_only,,,,0,0,0
016-432-004,,right_only,,,,0,0,0
016-482-009,,right_only,,,,0,0,0
016-482-010,,right_only,,,,0,0,0
016-432-012,,right_only,,,,0,0,0
016-481-007,,right_only,,,,0,0,0
016-482-013,,right_only,,,,0,0,0
016-482-014,,right_only,,,,0,0,0
016-482-006,,right_only,,,,0,0,0
016-482-007,,right_only,,,,0,0,0
016-482-005,,right_only,,,,0,0,0
016-451-006,,right_only,,,,0,0,0
016-131-007,,right_only,,,,0,1,0
016-482-008,,right_only,,,,0,0,0
016-434-007,,right_only,,,,0,0,0
016-482-004,,right_only,,,,0,0,0
016-452-002,,right_only,,,,0,0,0
016-483-008,,right_only,,,,0,0,0
016-451-005,,right_only,,,,0,0,0
016-432-001,,right_only,,,,0,0,0
016-482-003,,right_only,,,,0,0,0
016-432-016,,right_only,,,,0,0,0
016-452-003,,right_only,,,,0,0,0
016-483-009,,right_only,,,,0,0,0
016-451-004,,right_only,,,,0,0,0
016-484-003,,right_only,,,,0,0,0
016-484-004,,right_only,,,,0,0,0
016-482-016,,right_only,,,,0,0,0
016-481-003,,right_only,,,,0,0,0
016-434-005,,right_only,,,,0,0,0
016-483-010,,right_only,,,,0,0,0
016-452-004,,right_only,,,,0,0,0
016-451-003,,right_only,,,,0,0,0
016-481-002,,right_only,,,,0,0,0
016-482-002,,right_only,,,,0,0,0
016-434-004,,right_only,,,,0,0,0
016-482-017,,right_only,,,,0,0,0
016-312-003,,right_only,,,,0,0,0
016-484-002,,right_only,,,,0,0,0
016-484-005,,right_only,,,,0,0,0
016-434-003,,right_only,,,,0,0,0
016-452-005,,right_only,,,,0,0,0
016-482-001,,right_only,,,,0,0,0
016-482-018,,right_only,,,,0,0,0
016-484-001,,right_only,,,,0,0,0
016-484-006,,right_only,,,,0,0,0
016-313-015,,right_only,,,,0,0,0
016-313-001,,right_only,,,,0,0,0
016-600-006,,right_only,,,,0,0,0
014-040-001,,right_only,,,,0,0,0
016-600-001,,right_only,,,,0,0,0
016-600-009,,right_only,,,,0,0,0
017-021-009,,right_only,,,,0,0,0
016-600-004,,right_only,,,,0,0,0
017-011-001,,right_only,,,,0,0,0
017-021-010,,right_only,,,,0,0,0
017-041-021,,right_only,,,,0,0,0
017-041-010,,right_only,,,,0,0,0
017-041-009,,right_only,,,,0,0,0
017-031-001,,right_only,,,,0,0,0
017-041-028,,right_only,,,,0,0,0
017-051-001,,right_only,,,,0,0,0
017-041-011,,right_only,,,,0,0,0
017-041-012,,right_only,,,,0,0,0
017-041-013,,right_only,,,,0,0,0
017-041-014,,right_only,,,,0,0,0
017-041-023,,right_only,,,,0,0,0
017-071-001,,right_only,,,,0,0,0
017-061-010,,right_only,,,,0,0,0
017-061-006,,right_only,,,,0,0,0
017-061-005,,right_only,,,,0,0,0
017-061-003,,right_only,,,,0,0,0
017-061-004,,right_only,,,,0,0,0
017-091-001,,right_only,,,,0,0,0
017-111-001,,right_only,,,,0,0,0
017-121-001,,right_only,,,,0,0,0
018-041-004,,right_only,,,,0,0,0
018-011-004,,right_only,,,,0,0,0
018-060-005,,right_only,,,,0,0,0
018-020-001,,right_only,,,,0,0,0
018-020-002,,right_only,,,,0,0,0
018-041-002,,right_only,,,,0,0,0
018-011-001,,right_only,,,,0,0,0
029-010-015,,right_only,,,,0,0,0
029-601-001,,right_only,,,,0,0,0
018-011-002,,right_only,,,,0,0,0
029-602-005,,right_only,,,,0,0,0
029-061-001,,right_only,,,,43026,0,0
029-061-002,,right_only,,,,0,0,0
029-603-002,,right_only,,,,0,0,0
029-603-003,,right_only,,,,0,0,0
029-061-011,,right_only,,,,0,0,0
018-030-005,,right_only,,,,0,0,0
029-603-004,,right_only,,,,0,0,0
029-061-015,,right_only,,,,0,0,0
029-603-011,,right_only,,,,0,0,0
029-061-012,,right_only,,,,0,0,0
029-603-012,,right_only,,,,0,0,0
029-603-005,,right_only,,,,0,0,0
029-061-010,,right_only,,,,0,0,0
029-061-014,,right_only,,,,0,0,0
029-603-006,,right_only,,,,0,0,0
029-061-008,,right_only,,,,0,0,0
018-171-001,,right_only,,,,0,0,0
029-061-013,,right_only,,,,0,0,0
018-051-002,,right_only,,,,0,0,0
029-603-007,,right_only,,,,0,0,0
018-172-001,,right_only,,,,0,0,0
029-061-009,,right_only,,,,0,0,0
029-603-009,,right_only,,,,0,0,0
029-603-010,,right_only,,,,0,0,0
029-603-008,,right_only,,,,0,0,0
029-610-014,,right_only,,,,0,0,0
029-041-053,,right_only,,,,0,0,0
029-062-002,,right_only,,,,0,0,0
029-062-003,,right_only,,,,0,0,0
029-041-023,,right_only,,,,0,0,0
029-072-005,,right_only,,,,0,0,0
029-041-024,,right_only,,,,0,0,0
029-090-001,,right_only,,,,0,0,0
029-190-033,,right_only,,,,0,0,0
029-041-051,,right_only,,,,0,0,0
029-190-027,,right_only,,,,0,0,0
029-062-020,,right_only,,,,0,0,0
029-041-058,,right_only,,,,0,0,0
029-073-007,,right_only,,,,0,0,0
029-092-001,,right_only,,,,0,0,0
029-260-032,,right_only,,,,0,0,0
018-163-001,,right_only,,,,0,0,0
029-074-017,,right_only,,,,0,0,0
029-062-018,,right_only,,,,0,0,0
029-074-003,,right_only,,,,0,0,0
029-075-002,,right_only,,,,0,0,0
029-063-004,,right_only,,,,0,0,0
029-074-005,,right_only,,,,0,0,0
029-075-014,,right_only,,,,0,0,0
029-063-005,,right_only,,,,0,0,0
018-163-002,,right_only,,,,0,0,0
029-441-014,,right_only,,,,0,0,0
029-075-010,,right_only,,,,0,0,0
018-163-003,,right_only,,,,0,0,0
029-094-005,,right_only,,,,0,0,0
029-075-013,,right_only,,,,0,0,0
018-060-004,,right_only,,,,0,0,0
029-441-012,,right_only,,,,0,0,0
029-075-011,,right_only,,,,0,0,0
029-081-008,,right_only,,,,0,0,0
018-162-001,,right_only,,,,0,0,0
029-081-015,,right_only,,,,0,0,0
029-081-010,,right_only,,,,0,0,0
029-082-013,,right_only,,,,0,0,0
029-082-011,,right_only,,,,0,0,0
029-081-005,,right_only,,,,0,0,0
029-095-002,,right_only,,,,0,0,0
018-051-003,,right_only,,,,0,0,0
029-095-003,,right_only,,,,0,0,0
029-260-025,,right_only,,,,0,0,0
029-101-010,,right_only,,,,0,0,0
018-163-004,,right_only,,,,0,0,0
029-095-004,,right_only,,,,0,0,0
029-094-001,,right_only,,,,0,0,0
029-102-001,,right_only,,,,0,0,0
029-095-005,,right_only,,,,0,0,0
029-442-005,,right_only,,,,0,0,0
029-083-003,,right_only,,,,0,0,0
029-094-002,,right_only,,,,0,0,0
029-441-003,,right_only,,,,0,0,0
028-021-002,,right_only,,,,0,0,0
029-103-014,,right_only,,,,0,0,0
029-094-003,,right_only,,,,0,0,0
029-095-013,,right_only,,,,0,0,0
029-091-014,,right_only,,,,0,0,0
029-103-019,,right_only,,,,0,0,0
029-260-029,,right_only,,,,0,0,0
029-094-004,,right_only,,,,0,0,0
029-103-011,,right_only,,,,0,0,0
029-441-004,,right_only,,,,0,0,0
029-103-010,,right_only,,,,0,0,0
029-331-001,,right_only,,,,0,0,0
029-104-011,,right_only,,,,0,0,0
029-095-009,,right_only,,,,0,0,0
029-240-011,,right_only,,,,0,0,0
029-260-027,,right_only,,,,0,0,0
018-060-003,,right_only,,,,0,0,0
029-332-001,,right_only,,,,0,0,0
029-240-010,,right_only,,,,0,0,0
029-104-002,,right_only,,,,0,0,0
029-104-003,,right_only,,,,0,0,0
029-332-007,,right_only,,,,0,0,0
029-341-001,,right_only,,,,0,0,0
029-240-007,,right_only,,,,0,0,0
029-332-012,,right_only,,,,0,0,0
029-341-002,,right_only,,,,0,0,0
029-104-004,,right_only,,,,0,0,0
029-333-001,,right_only,,,,0,0,0
029-341-003,,right_only,,,,0,0,0
029-104-005,,right_only,,,,0,0,0
029-240-005,,right_only,,,,0,0,0
029-260-019,,right_only,,,,0,0,0
029-343-017,,right_only,,,,0,0,0
029-170-002,,right_only,,,,0,0,0
029-104-006,,right_only,,,,0,0,0
029-342-001,,right_only,,,,0,0,0
029-170-001,,right_only,,,,0,0,0
029-342-004,,right_only,,,,0,0,0
029-343-007,,right_only,,,,0,0,0
029-103-024,,right_only,,,,0,0,0
029-351-015,,right_only,,,,0,0,0
029-342-003,,right_only,,,,0,0,0
029-351-016,,right_only,,,,0,0,0
029-104-007,,right_only,,,,0,0,0
018-071-003,,right_only,,,,0,0,0
029-344-003,,right_only,,,,0,0,0
018-071-001,,right_only,,,,0,0,0
029-101-026,,right_only,,,,0,0,0
029-104-008,,right_only,,,,0,0,0
029-343-010,,right_only,,,,0,0,0
029-240-008,,right_only,,,,0,0,0
029-351-022,,right_only,,,,0,0,0
029-164-002,,right_only,,,,0,0,0
029-104-009,,right_only,,,,0,0,0
029-108-001,,right_only,,,,0,0,0
029-161-024,,right_only,,,,0,0,0
029-371-020,,right_only,,,,0,0,0
029-361-016,,right_only,,,,0,0,0
029-104-010,,right_only,,,,0,0,0
029-361-011,,right_only,,,,0,0,0
028-021-003,,right_only,,,,0,0,0
029-105-011,,right_only,,,,0,0,0
029-161-001,,right_only,,,,0,0,0
029-363-002,,right_only,,,,0,0,0
029-374-001,,right_only,,,,0,0,0
029-101-021,,right_only,,,,0,0,0
029-161-028,,right_only,,,,0,0,0
029-107-001,,right_only,,,,0,0,0
029-364-003,,right_only,,,,0,0,0
029-163-004,,right_only,,,,0,0,0
029-374-007,,right_only,,,,0,0,0
029-163-005,,right_only,,,,0,0,0
018-281-007,,right_only,,,,0,0,0
029-106-005,,right_only,,,,0,0,0
029-161-015,,right_only,,,,0,0,0
018-291-016,,right_only,,,,0,0,0
018-281-005,,right_only,,,,0,0,0
029-150-009,,right_only,,,,0,0,0
029-375-006,,right_only,,,,0,0,0
029-373-005,,right_only,,,,0,1,0
029-150-008,,right_only,,,,0,0,0
029-373-007,,right_only,,,,0,0,0
018-281-003,,right_only,,,,0,0,0
029-373-008,,right_only,,,,0,0,0
018-281-011,,right_only,,,,0,0,0
027-081-006,,right_only,,,,0,0,0
018-281-012,,right_only,,,,0,0,0
018-292-005,,right_only,,,,0,0,0
029-150-012,,right_only,,,,0,0,0
018-292-002,,right_only,,,,0,0,0
027-081-002,,right_only,,,,0,0,0
027-081-005,,right_only,,,,0,0,0
027-083-007,,right_only,,,,0,0,0
029-391-030,,right_only,,,,0,0,0
027-082-013,,right_only,,,,0,0,0
029-391-031,,right_only,,,,0,0,0
018-281-010,,right_only,,,,0,0,0
018-282-007,,right_only,,,,0,0,0
029-381-034,,right_only,,,,0,0,0
027-083-002,,right_only,,,,0,0,0
027-072-009,,right_only,,,,0,0,0
027-085-004,,right_only,,,,0,0,0
029-391-016,,right_only,,,,0,0,0
029-391-008,,right_only,,,,0,0,0
018-090-055,,right_only,,,,0,0,0
029-391-017,,right_only,,,,0,0,0
018-282-010,,right_only,,,,0,0,0
027-072-019,,right_only,,,,0,0,0
018-282-006,,right_only,,,,0,0,0
029-391-011,,right_only,,,,0,0,0
027-072-020,,right_only,,,,0,0,0
027-085-008,,right_only,,,,0,0,0
029-181-022,,right_only,,,,0,0,0
029-290-004,,right_only,,,,0,0,0
029-391-015,,right_only,,,,0,0,0
029-391-026,,right_only,,,,0,0,0
027-072-034,,right_only,,,,0,0,0
027-082-006,,right_only,,,,0,0,0
029-381-028,,right_only,,,,0,0,0
029-381-008,,right_only,,,,0,0,0
029-422-016,,right_only,,,,0,0,0
029-391-013,,right_only,,,,0,0,0
027-072-017,,right_only,,,,0,0,0
029-181-010,,right_only,,,,0,0,0
018-280-001,,right_only,,,,0,0,0
027-072-016,,right_only,,,,0,0,0
018-282-005,,right_only,,,,0,0,0
029-391-028,,right_only,,,,0,0,0
027-072-015,,right_only,,,,0,0,0
029-391-027,,right_only,,,,0,0,0
018-282-002,,right_only,,,,0,0,0
029-401-009,,right_only,,,,0,0,0
027-072-018,,right_only,,,,0,0,0
029-422-002,,right_only,,,,0,0,0
027-082-022,,right_only,,,,0,0,0
018-090-039,,right_only,,,,0,0,0
029-181-020,,right_only,,,,0,0,0
027-072-032,,right_only,,,,0,0,0
029-422-005,,right_only,,,,0,0,0
029-181-026,,right_only,,,,0,0,0
027-141-010,,right_only,,,,0,0,0
027-074-012,,right_only,,,,0,0,0
029-391-023,,right_only,,,,0,0,0
029-181-019,,right_only,,,,0,0,0
027-084-006,,right_only,,,,0,0,0
029-290-014,,right_only,,,,0,0,0
029-403-029,,right_only,,,,0,0,0
029-422-004,,right_only,,,,0,0,0
029-381-019,,right_only,,,,0,0,0
029-290-013,,right_only,,,,0,0,0
029-381-020,,right_only,,,,0,0,0
027-084-015,,right_only,,,,0,0,0
029-181-032,,right_only,,,,0,0,0
029-422-007,,right_only,,,,0,0,0
029-391-019,,right_only,,,,0,0,0
027-074-009,,right_only,,,,0,0,0
018-090-056,,right_only,,,,0,0,0
018-282-003,,right_only,,,,0,0,0
027-074-008,,right_only,,,,0,0,0
029-381-025,,right_only,,,,0,0,0
027-074-021,,right_only,,,,0,0,0
029-403-026,,right_only,,,,0,0,0
027-072-010,,right_only,,,,0,0,0
027-074-007,,right_only,,,,0,0,0
029-422-006,,right_only,,,,0,0,0
029-411-003,,right_only,,,,0,0,0
029-422-009,,right_only,,,,0,0,0
027-084-027,,right_only,,,,0,0,0
029-290-015,,right_only,,,,0,0,0
018-191-022,,right_only,,,,0,0,0
029-181-015,,right_only,,,,0,0,0
027-074-006,,right_only,,,,0,0,0
027-142-029,,right_only,,,,0,0,0
029-403-025,,right_only,,,,0,0,0
029-290-016,,right_only,,,,0,0,0
029-411-006,,right_only,,,,0,0,0
027-074-005,,right_only,,,,0,0,0
029-381-037,,right_only,,,,0,0,0
027-074-026,,right_only,,,,0,0,0
029-181-030,,right_only,,,,0,0,0
029-403-024,,right_only,,,,0,0,0
027-142-031,,right_only,,,,0,0,0
029-422-008,,right_only,,,,0,0,0
029-411-016,,right_only,,,,0,0,0
029-411-011,,right_only,,,,0,0,0
029-411-013,,right_only,,,,0,0,0
029-411-014,,right_only,,,,0,0,0
029-403-023,,right_only,,,,0,0,0
027-074-025,,right_only,,,,0,0,0
029-402-012,,right_only,,,,0,0,0
029-403-022,,right_only,,,,0,0,0
029-412-014,,right_only,,,,0,0,0
027-074-024,,right_only,,,,0,0,0
029-412-010,,right_only,,,,0,0,0
029-421-005,,right_only,,,,0,0,0
029-320-001,,right_only,,,,0,0,0
027-073-029,,right_only,,,,0,0,0
029-422-018,,right_only,,,,0,0,0
029-422-019,,right_only,,,,0,0,0
029-402-013,,right_only,,,,0,0,0
027-142-023,,right_only,,,,0,0,0
027-073-026,,right_only,,,,0,0,0
029-414-007,,right_only,,,,0,0,0
027-431-031,,right_only,,,,0,0,0
029-290-010,,right_only,,,,0,0,0
027-073-027,,right_only,,,,0,0,0
029-414-003,,right_only,,,,0,0,0
029-414-004,,right_only,,,,0,0,0
027-142-015,,right_only,,,,0,0,0
029-412-008,,right_only,,,,0,0,0
029-414-005,,right_only,,,,0,0,0
027-073-017,,right_only,,,,0,0,0
029-414-008,,right_only,,,,0,0,0
027-143-008,,right_only,,,,0,0,0
029-320-005,,right_only,,,,0,1,0
027-142-016,,right_only,,,,0,0,0
027-073-016,,right_only,,,,0,0,0
029-320-004,,right_only,,,,0,0,0
029-412-002,,right_only,,,,0,0,0
029-414-009,,right_only,,,,0,0,0
027-073-015,,right_only,,,,0,0,0
029-414-006,,right_only,,,,0,0,0
027-142-014,,right_only,,,,0,0,0
018-191-017,,right_only,,,,0,0,0
027-073-014,,right_only,,,,0,0,0
027-132-021,,right_only,,,,0,0,0
029-402-016,,right_only,,,,0,0,0
029-403-012,,right_only,,,,0,0,0
029-414-010,,right_only,,,,0,0,0
029-414-019,,right_only,,,,0,0,0
027-073-013,,right_only,,,,0,0,0
018-080-007,,right_only,,,,0,0,0
027-076-023,,right_only,,,,0,0,0
018-191-020,,right_only,,,,0,0,0
027-073-005,,right_only,,,,0,0,0
027-073-012,,right_only,,,,0,0,0
029-422-022,,right_only,,,,0,0,0
027-076-010,,right_only,,,,0,0,0
029-414-018,,right_only,,,,0,0,0
029-414-011,,right_only,,,,0,0,0
029-290-011,,right_only,,,,0,0,0
029-413-009,,right_only,,,,0,0,0
027-073-011,,right_only,,,,0,0,0
027-073-025,,right_only,,,,0,0,0
027-132-005,,right_only,,,,0,0,0
029-422-027,,right_only,,,,0,0,0
027-075-009,,right_only,,,,0,0,0
027-073-028,,right_only,,,,0,0,0
018-090-073,,right_only,,,,0,0,0
029-414-017,,right_only,,,,0,0,0
027-073-001,,right_only,,,,0,0,0
029-415-023,,right_only,,,,0,0,0
029-414-012,,right_only,,,,0,0,0
029-413-010,,right_only,,,,0,0,0
029-414-016,,right_only,,,,0,0,0
027-073-022,,right_only,,,,0,0,0
027-132-003,,right_only,,,,0,0,0
027-073-009,,right_only,,,,0,0,0
027-144-016,,right_only,,,,0,0,0
027-073-023,,right_only,,,,0,0,0
029-414-013,,right_only,,,,0,0,0
029-413-011,,right_only,,,,0,0,0
029-412-004,,right_only,,,,0,0,0
027-371-015,,right_only,,,,0,0,0
029-414-015,,right_only,,,,0,0,0
027-134-009,,right_only,,,,0,0,0
027-371-014,,right_only,,,,0,0,0
029-300-014,,right_only,,,,0,0,0
027-134-008,,right_only,,,,0,0,0
029-402-005,,right_only,,,,0,0,0
029-414-002,,right_only,,,,0,0,0
029-413-022,,right_only,,,,0,0,0
029-414-014,,right_only,,,,0,0,0
027-073-004,,right_only,,,,0,0,0
027-134-007,,right_only,,,,0,0,0
029-320-009,,right_only,,,,0,0,0
029-415-004,,right_only,,,,0,0,0
027-132-012,,right_only,,,,0,0,0
027-134-024,,right_only,,,,0,0,0
029-320-011,,right_only,,,,0,0,0
018-080-001,,right_only,,,,0,0,0
027-134-022,,right_only,,,,0,0,0
029-300-012,,right_only,,,,0,0,0
029-422-032,,right_only,,,,0,0,0
029-405-005,,right_only,,,,0,0,0
027-053-014,,right_only,,,,0,0,0
027-144-019,,right_only,,,,0,0,0
029-320-010,,right_only,,,,0,0,0
027-075-019,,right_only,,,,0,0,0
018-080-006,,right_only,,,,0,0,0
029-415-002,,right_only,,,,0,0,0
029-415-025,,right_only,,,,0,0,0
029-415-026,,right_only,,,,0,0,0
029-415-019,,right_only,,,,0,0,0
029-415-018,,right_only,,,,0,0,0
029-415-017,,right_only,,,,0,0,0
029-415-016,,right_only,,,,0,0,0
029-405-004,,right_only,,,,0,0,0
029-415-011,,right_only,,,,0,0,0
029-300-013,,right_only,,,,0,0,0
029-404-002,,right_only,,,,0,0,0
027-144-007,,right_only,,,,0,0,0
027-054-015,,right_only,,,,0,0,0
027-134-019,,right_only,,,,0,0,0
027-075-011,,right_only,,,,0,0,0
027-131-016,,right_only,,,,0,0,0
028-291-001,,right_only,,,,0,0,0
027-621-001,,right_only,,,,0,1,0
028-021-004,,right_only,,,,0,0,0
018-080-002,,right_only,,,,0,0,0
030-370-012,,right_only,,,,0,0,0
028-030-001,,right_only,,,,0,0,0
028-011-066,,right_only,,,,0,0,0
028-011-067,,right_only,,,,0,0,0
028-311-032,,right_only,,,,0,0,0
027-136-017,,right_only,,,,0,0,0
027-134-012,,right_only,,,,0,0,0
027-122-004,,right_only,,,,0,1,0
027-133-011,,right_only,,,,0,0,0
028-153-009,,right_only,,,,0,0,0
027-101-027,,right_only,,,,0,0,0
027-122-008,,right_only,,,,0,0,0
027-122-018,,right_only,,,,0,0,0
027-122-009,,right_only,,,,0,0,0
018-080-003,,right_only,,,,0,0,0
027-112-017,,right_only,,,,0,0,0
027-112-024,,right_only,,,,0,0,0
027-131-027,,right_only,,,,0,0,0
027-122-017,,right_only,,,,0,0,0
027-112-016,,right_only,,,,0,0,0
027-112-015,,right_only,,,,0,0,0
027-112-014,,right_only,,,,0,0,0
027-136-012,,right_only,,,,0,0,0
027-112-013,,right_only,,,,0,0,0
018-080-005,,right_only,,,,0,0,0
028-153-008,,right_only,,,,0,0,0
027-122-015,,right_only,,,,0,0,0
018-080-004,,right_only,,,,0,0,0
027-122-014,,right_only,,,,0,0,0
027-133-005,,right_only,,,,0,0,0
027-112-009,,right_only,,,,0,0,0
027-112-026,,right_only,,,,0,0,0
027-371-003,,right_only,,,,0,0,0
028-153-020,,right_only,,,,0,0,0
018-090-003,,right_only,,,,0,0,0
027-133-003,,right_only,,,,0,0,0
027-111-008,,right_only,,,,0,0,0
028-090-005,,right_only,,,,0,0,0
028-153-021,,right_only,,,,0,0,0
027-135-014,,right_only,,,,0,0,0
027-010-015,,right_only,,,,0,0,0
027-152-015,,right_only,,,,0,0,0
027-145-011,,right_only,,,,0,0,0
027-152-003,,right_only,,,,0,0,0
027-010-017,,right_only,,,,0,0,0
027-101-004,,right_only,,,,0,0,0
027-152-002,,right_only,,,,0,0,0
027-113-017,,right_only,,,,0,0,0
027-135-019,,right_only,,,,0,0,0
027-010-012,,right_only,,,,0,0,0
028-042-012,,right_only,,,,0,0,0
028-153-025,,right_only,,,,0,0,0
027-124-002,,right_only,,,,0,0,0
027-010-014,,right_only,,,,0,0,0
027-124-003,,right_only,,,,0,0,0
027-135-029,,right_only,,,,0,0,0
027-123-019,,right_only,,,,0,0,0
027-154-020,,right_only,,,,0,0,0
026-050-006,,right_only,,,,0,0,0
027-113-019,,right_only,,,,0,0,0
027-113-032,,right_only,,,,0,0,0
018-100-001,,right_only,,,,0,0,0
028-153-005,,right_only,,,,0,0,0
027-101-031,,right_only,,,,0,0,0
027-101-029,,right_only,,,,0,0,0
027-124-004,,right_only,,,,0,0,0
027-154-004,,right_only,,,,0,0,0
027-361-013,,right_only,,,,0,0,0
028-154-002,,right_only,,,,0,0,0
028-090-095,,right_only,,,,0,0,0
018-090-021,,right_only,,,,0,0,0
018-090-057,,right_only,,,,0,0,0
018-110-009,,right_only,,,,0,0,0
028-153-022,,right_only,,,,0,0,0
027-154-025,,right_only,,,,0,0,0
028-090-092,,right_only,,,,0,0,0
027-111-005,,right_only,,,,0,0,0
027-180-022,,right_only,,,,0,0,0
026-050-005,,right_only,,,,0,0,0
028-154-004,,right_only,,,,0,0,0
028-153-028,,right_only,,,,0,0,0
030-370-015,,right_only,,,,0,0,0
027-180-021,,right_only,,,,0,0,0
018-110-011,,right_only,,,,0,0,0
027-154-024,,right_only,,,,0,0,0
027-180-023,,right_only,,,,0,0,0
018-090-069,,right_only,,,,0,0,0
028-292-002,,right_only,,,,0,0,0
027-114-014,,right_only,,,,0,0,0
027-351-004,,right_only,,,,0,0,0
028-154-005,,right_only,,,,0,0,0
028-090-091,,right_only,,,,0,0,0
027-154-023,,right_only,,,,0,0,0
027-180-013,,right_only,,,,0,0,0
027-180-014,,right_only,,,,0,0,0
028-152-006,,right_only,,,,0,0,0
028-301-030,,right_only,,,,0,0,0
027-151-017,,right_only,,,,0,0,0
027-154-022,,right_only,,,,0,0,0
028-163-005,,right_only,,,,0,0,0
028-090-035,,right_only,,,,0,0,0
